Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
0 -4.39518e+06 1.31265e+06 3.7825e+06 585996 0 -152.225 257.297
10 -4.44453e+06 1.26984e+06 3.7825e+06 585996 0 -406.124 249.287
20 -4.49348e+06 1.22696e+06 3.7825e+06 585996 0 -647.611 249.613
30 -4.54202e+06 1.18403e+06 3.7825e+06 585996 0 -902.938 253.733
40 -4.59015e+06 1.14105e+06 3.7825e+06 585996 0 -1163.75 259.265
50 -4.63786e+06 1.09801e+06 3.7825e+06 585996 0 -1414.4 251.756
60 -4.68516e+06 1.05493e+06 3.7825e+06 585996 0 -1673.75 259.43
70 -4.73202e+06 1.01181e+06 3.7825e+06 585996 0 -1931.97 256.803
80 -4.77846e+06 968651 3.7825e+06 585996 0 -2182.09 251.886
90 -4.82445e+06 925458 3.7825e+06 585996 0 -2441.96 259.805
100 -4.87001e+06 882235 3.7825e+06 585996 0 -2696.19 251.255
110 -4.91512e+06 838987 3.7825e+06 585996 0 -2952.82 257.08
120 -4.95979e+06 795716 3.7825e+06 585996 0 -inf 250.556
130 -5.00399e+06 752427 3.7825e+06 585996 0 -inf 254.119
140 -5.04774e+06 709123 3.7825e+06 585996 0 -inf 257.108
150 -5.09102e+06 665809 3.7825e+06 585996 0 -inf 258.985
160 -5.13384e+06 622488 3.7825e+06 585996 0 -inf 251.614
170 -5.17618e+06 579164 3.7825e+06 585996 0 -inf 251.746
180 -5.21804e+06 535841 3.7825e+06 585996 0 -inf 256.81
190 -5.25942e+06 492523 3.7825e+06 585996 0 -inf 260.779
200 -5.30032e+06 449213 3.7825e+06 585996 0 -inf 253.585
210 -5.34072e+06 405916 3.7825e+06 585996 0 -inf 260.584
220 -5.38063e+06 362634 3.7825e+06 585996 0 -inf 257.969
230 -5.42005e+06 319373 3.7825e+06 585996 0 -inf 252.155
240 -5.45895e+06 276136 3.7825e+06 585996 0 -inf 248.025
250 -5.49735e+06 232925 3.7825e+06 585996 0 -inf 256.59
260 -5.53524e+06 189747 3.7825e+06 585996 0 -inf 249.611
270 -5.57261e+06 146603 3.7825e+06 585996 0 -inf 256.711
280 -5.60947e+06 103498 3.7825e+06 585996 0 -inf 259.352
290 -5.6458e+06 60435.6 3.7825e+06 585996 0 -inf 258.451
300 -5.6816e+06 17419.5 3.7825e+06 585996 0 -inf 255.044
310 -5.71687e+06 -25546.6 3.7825e+06 585996 0 -inf 258.053
320 -5.7516e+06 -68458.9 3.7825e+06 585996 0 -inf 251.32
330 -5.7858e+06 -111314 3.7825e+06 585996 0 -inf 256.795
340 -5.81945e+06 -154108 3.7825e+06 585996 0 -inf 248.144
350 -5.85256e+06 -196837 3.7825e+06 585996 0 -inf 247.298
360 -5.88512e+06 -239497 3.7825e+06 585996 0 -inf 252.271
370 -5.91712e+06 -282086 3.7825e+06 585996 0 -inf 255.963
380 -5.94857e+06 -324598 3.7825e+06 585996 0 -inf 262.656
390 -5.97946e+06 -367032 3.7825e+06 585996 0 -inf 259.564
400 -6.00978e+06 -409382 3.7825e+06 585996 0 -inf 255.652
410 -6.03954e+06 -451646 3.7825e+06 585996 0 -inf 260.025
420 -6.06873e+06 -493819 3.7825e+06 585996 0 -inf 261.15
430 -6.09734e+06 -535898 3.7825e+06 585996 0 -inf 257.289
440 -6.12538e+06 -577881 3.7825e+06 585996 0 -inf 260.495
450 -6.15283e+06 -619762 3.7825e+06 585996 0 -inf 257.687
460 -6.17971e+06 -661539 3.7825e+06 585996 0 -inf 254.446
470 -6.20599e+06 -703207 3.7825e+06 585996 0 -inf 259.421
480 -6.23169e+06 -744765 3.7825e+06 585996 0 -inf 256.552
490 -6.2568e+06 -786207 3.7825e+06 585996 0 -inf 249.495
500 -6.28131e+06 -827531 3.7825e+06 585996 0 -inf 250.738
510 -6.30523e+06 -868732 3.7825e+06 585996 0 -inf 253.704
520 -6.32854e+06 -909809 3.7825e+06 585996 0 -inf 251.652
530 -6.35126e+06 -950757 3.7825e+06 585996 0 -inf 254.55
540 -6.37336e+06 -991572 3.7825e+06 585996 0 -inf 258.324
550 -6.39486e+06 -1.03225e+06 3.7825e+06 585996 0 -inf 257.699
560 -6.41575e+06 -1.07279e+06 3.7825e+06 585996 0 -inf 258.983
570 -6.43603e+06 -1.11319e+06 3.7825e+06 585996 0 -inf 254.488
580 -6.45569e+06 -1.15344e+06 3.7825e+06 585996 0 -inf 251.552
590 -6.47473e+06 -1.19355e+06 3.7825e+06 585996 0 -inf 252.963
600 -6.49316e+06 -1.2335e+06 3.7825e+06 585996 0 -inf 253.524
610 -6.51096e+06 -1.27329e+06 3.7825e+06 585996 0 -inf 254.271
620 -6.52814e+06 -1.31293e+06 3.7825e+06 585996 0 -inf 250.992
630 -6.54469e+06 -1.35241e+06 3.7825e+06 585996 0 -inf 257.23
640 -6.56061e+06 -1.39172e+06 3.7825e+06 585996 0 -inf 254.276
650 -6.57591e+06 -1.43086e+06 3.7825e+06 585996 0 -inf 252.435
660 -6.59057e+06 -1.46983e+06 3.7825e+06 585996 0 -inf 251.675
670 -6.60459e+06 -1.50862e+06 3.7825e+06 585996 0 -inf 254.009
680 -6.61799e+06 -1.54724e+06 3.7825e+06 585996 0 -inf 254.457
690 -6.63074e+06 -1.58567e+06 3.7825e+06 585996 0 -inf 254.019
700 -6.64286e+06 -1.62392e+06 3.7825e+06 585996 0 -inf 252.749
710 -6.65433e+06 -1.66199e+06 3.7825e+06 585996 0 -inf 260.961
720 -6.66517e+06 -1.69986e+06 3.7825e+06 585996 0 -inf 249.273
730 -6.67536e+06 -1.73754e+06 3.7825e+06 585996 0 -inf 253.253
740 -6.6849e+06 -1.77502e+06 3.7825e+06 585996 0 -inf 251.055
750 -6.6938e+06 -1.8123e+06 3.7825e+06 585996 0 -inf 255.687
760 -6.70205e+06 -1.84938e+06 3.7825e+06 585996 0 -inf 254.037
770 -6.70966e+06 -1.88626e+06 3.7825e+06 585996 0 -inf 245.247
780 -6.71661e+06 -1.92293e+06 3.7825e+06 585996 0 -inf 246.899
790 -6.72291e+06 -1.95938e+06 3.7825e+06 585996 0 -inf 258.531
800 -6.72856e+06 -1.99562e+06 3.7825e+06 585996 0 -inf 258.17
810 -6.73356e+06 -2.03165e+06 3.7825e+06 585996 0 -inf 253.612
820 -6.7379e+06 -2.06745e+06 3.7825e+06 585996 0 -inf 254.071
830 -6.74159e+06 -2.10304e+06 3.7825e+06 585996 0 -inf 248.92
840 -6.74463e+06 -2.13839e+06 3.7825e+06 585996 0 -inf 253.366
850 -6.74701e+06 -2.17352e+06 3.7825e+06 585996 0 -inf 252.963
860 -6.74873e+06 -2.20842e+06 3.7825e+06 585996 0 -inf 257.956
870 -6.74979e+06 -2.24308e+06 3.7825e+06 585996 0 -inf 249.317
880 -6.7502e+06 -2.27751e+06 3.7825e+06 585996 0 -inf 259.62
890 -6.74995e+06 -2.3117e+06 3.7825e+06 585996 0 -inf 254.341
900 -6.74904e+06 -2.34565e+06 3.7825e+06 585996 0 -inf 248.28
910 -6.74748e+06 -2.37935e+06 3.7825e+06 585996 0 -inf 258.668
920 -6.74525e+06 -2.41281e+06 3.7825e+06 585996 0 -inf 252.032
930 -6.74236e+06 -2.44601e+06 3.7825e+06 585996 0 -inf 261.892
940 -6.73882e+06 -2.47897e+06 3.7825e+06 585996 0 -inf 256.858
950 -6.73462e+06 -2.51167e+06 3.7825e+06 585996 0 -inf 257.339
960 -6.72975e+06 -2.54411e+06 3.7825e+06 585996 0 -inf 256.675
970 -6.72423e+06 -2.5763e+06 3.7825e+06 585996 0 -inf 256.216
980 -6.71805e+06 -2.60822e+06 3.7825e+06 585996 0 -inf 253.06
990 -6.71121e+06 -2.63988e+06 3.7825e+06 585996 0 -inf 251.544
1000 -6.70372e+06 -2.67127e+06 3.7825e+06 585996 0 -inf 254.542
1010 -6.69556e+06 -2.70239e+06 3.7825e+06 585996 0 -inf 255.735
1020 -6.68675e+06 -2.73324e+06 3.7825e+06 585996 0 -inf 248.697
1030 -6.67728e+06 -2.76382e+06 3.7825e+06 585996 0 -inf 247.045
1040 -6.66716e+06 -2.79412e+06 3.7825e+06 585996 0 -inf 257.87
1050 -6.65637e+06 -2.82415e+06 3.7825e+06 585996 0 -inf 253.569
1060 -6.64494e+06 -2.85389e+06 3.7825e+06 585996 0 -inf 249.718
1070 -6.63285e+06 -2.88335e+06 3.7825e+06 585996 0 -inf 258.316
1080 -6.6201e+06 -2.91253e+06 3.7825e+06 585996 0 -inf 183.385
1090 -6.60671e+06 -2.94142e+06 3.7825e+06 585996 0 -inf 183.367
1100 -6.59266e+06 -2.97002e+06 3.7825e+06 585996 0 -inf 183.348
1110 -6.57796e+06 -2.99833e+06 3.7825e+06 585996 0 -inf 183.33
1120 -6.56261e+06 -3.02635e+06 3.7825e+06 585996 0 -inf 183.311
1130 -6.54662e+06 -3.05407e+06 3.7825e+06 585996 0 -inf 183.292
1140 -6.52998e+06 -3.0815e+06 3.7825e+06 585996 0 -inf 183.273
1150 -6.51269e+06 -3.10863e+06 3.7825e+06 585996 0 -inf 183.254
1160 -6.49475e+06 -3.13545e+06 3.7825e+06 585996 0 -inf 183.234
1170 -6.47618e+06 -3.16198e+06 3.7825e+06 585996 0 -inf 183.215
1180 -6.45696e+06 -3.1882e+06 3.7825e+06 585996 0 -inf 183.195
1190 -6.4371e+06 -3.21411e+06 3.7825e+06 585996 0 -inf 183.174
1200 -6.41661e+06 -3.23972e+06 3.7825e+06 585996 0 -inf 183.154
1210 -6.39548e+06 -3.26502e+06 3.7825e+06 585996 0 -inf 183.133
1220 -6.37371e+06 -3.29e+06 3.7825e+06 585996 0 -inf 183.112
1230 -6.35131e+06 -3.31467e+06 3.7825e+06 585996 0 -inf 183.091
1240 -6.32828e+06 -3.33903e+06 3.7825e+06 585996 0 -inf 183.07
1250 -6.30462e+06 -3.36307e+06 3.7825e+06 585996 0 -inf 183.048
1260 -6.28033e+06 -3.38679e+06 3.7825e+06 585996 0 -inf 183.026
1270 -6.25542e+06 -3.41019e+06 3.7825e+06 585996 0 -inf 183.004
1280 -6.22988e+06 -3.43327e+06 3.7825e+06 585996 0 -inf 182.982
1290 -6.20373e+06 -3.45603e+06 3.7825e+06 585996 0 -inf 182.959
1300 -6.17695e+06 -3.47847e+06 3.7825e+06 585996 0 -inf 182.936
1310 -6.14956e+06 -3.50057e+06 3.7825e+06 585996 0 -inf 182.913
1320 -6.12156e+06 -3.52235e+06 3.7825e+06 585996 0 -inf 182.89
1330 -6.09294e+06 -3.54381e+06 3.7825e+06 585996 0 -inf 182.866
1340 -6.06372e+06 -3.56493e+06 3.7825e+06 585996 0 -inf 182.842
1350 -6.03389e+06 -3.58572e+06 3.7825e+06 585996 0 -inf 182.818
1360 -6.00346e+06 -3.60618e+06 3.7825e+06 585996 0 -inf 182.794
1370 -5.97242e+06 -3.6263e+06 3.7825e+06 585996 0 -inf 182.769
1380 -5.94079e+06 -3.64609e+06 3.7825e+06 585996 0 -inf 182.745
1390 -5.90856e+06 -3.66555e+06 3.7825e+06 585996 0 -inf 182.72
1400 -5.87574e+06 -3.68466e+06 3.7825e+06 585996 0 -inf 182.694
1410 -5.84233e+06 -3.70344e+06 3.7825e+06 585996 0 -inf 182.669
1420 -5.80834e+06 -3.72188e+06 3.7825e+06 585996 0 -inf 182.643
1430 -5.77376e+06 -3.73997e+06 3.7825e+06 585996 0 -inf 182.617
1440 -5.7386e+06 -3.75773e+06 3.7825e+06 585996 0 -inf 182.59
1450 -5.70286e+06 -3.77514e+06 3.7825e+06 585996 0 -inf 182.564
1460 -5.66655e+06 -3.79221e+06 3.7825e+06 585996 0 -inf 182.537
1470 -5.62967e+06 -3.80893e+06 3.7825e+06 585996 0 -inf 182.509
1480 -5.59222e+06 -3.82531e+06 3.7825e+06 585996 0 -inf 182.482
1490 -5.55421e+06 -3.84134e+06 3.7825e+06 585996 0 -inf 182.454
1500 -5.51564e+06 -3.85702e+06 3.7825e+06 585996 0 -inf 182.426
1510 -5.47651e+06 -3.87236e+06 3.7825e+06 585996 0 -inf 182.398
1520 -5.43683e+06 -3.88734e+06 3.7825e+06 585996 0 -inf 182.369
1530 -5.3966e+06 -3.90198e+06 3.7825e+06 585996 0 -inf 182.341
1540 -5.35583e+06 -3.91626e+06 3.7825e+06 585996 0 -inf 182.311
1550 -5.31451e+06 -3.9302e+06 3.7825e+06 585996 0 -inf 182.282
1560 -5.27265e+06 -3.94378e+06 3.7825e+06 585996 0 -inf 182.252
1570 -5.23026e+06 -3.95701e+06 3.7825e+06 585996 0 -inf 182.222
1580 -5.18735e+06 -3.96989e+06 3.7825e+06 585996 0 -inf 182.192
1590 -5.1439e+06 -3.98241e+06 3.7825e+06 585996 0 -inf 182.162
1600 -5.09993e+06 -3.99457e+06 3.7825e+06 585996 0 -inf 182.131
1610 -5.05545e+06 -4.00639e+06 3.7825e+06 585996 0 -inf 182.1
1620 -5.01045e+06 -4.01784e+06 3.7825e+06 585996 0 -inf 182.068
1630 -4.96494e+06 -4.02895e+06 3.7825e+06 585996 0 -inf 182.036
1640 -4.91892e+06 -4.03969e+06 3.7825e+06 585996 0 -inf 182.004
1650 -4.87241e+06 -4.05008e+06 3.7825e+06 585996 0 -inf 181.972
1660 -4.82539e+06 -4.06011e+06 3.7825e+06 585996 0 -inf 181.939
1670 -4.77789e+06 -4.06978e+06 3.7825e+06 585996 0 -inf 181.906
1680 -4.7299e+06 -4.0791e+06 3.7825e+06 585996 0 -inf 181.873
1690 -4.68142e+06 -4.08806e+06 3.7825e+06 585996 0 -inf 181.84
1700 -4.63247e+06 -4.09666e+06 3.7825e+06 585996 0 -inf 181.806
1710 -4.58304e+06 -4.1049e+06 3.7825e+06 585996 0 -inf 181.771
1720 -4.53314e+06 -4.11278e+06 3.7825e+06 585996 0 -inf 181.737
1730 -4.48278e+06 -4.12031e+06 3.7825e+06 585996 0 -inf 181.702
1740 -4.43196e+06 -4.12748e+06 3.7825e+06 585996 0 -inf 181.667
1750 -4.38068e+06 -4.13428e+06 3.7825e+06 585996 0 -inf 181.631
1760 -4.32895e+06 -4.14073e+06 3.7825e+06 585996 0 -inf 181.595
1770 -4.27678e+06 -4.14682e+06 3.7825e+06 585996 0 -inf 181.559
1780 -4.22417e+06 -4.15255e+06 3.7825e+06 585996 0 -inf 181.523
1790 -4.17112e+06 -4.15792e+06 3.7825e+06 585996 0 -inf 181.486
1800 -4.11764e+06 -4.16293e+06 3.7825e+06 585996 0 -inf 181.449
1810 -4.06373e+06 -4.16759e+06 3.7825e+06 585996 0 -inf 181.411
1820 -4.00941e+06 -4.17188e+06 3.7825e+06 585996 0 -inf 181.373
1830 -3.95467e+06 -4.17582e+06 3.7825e+06 585996 0 -inf 181.335
1840 -3.89952e+06 -4.1794e+06 3.7825e+06 585996 0 -inf 181.296
1850 -3.84397e+06 -4.18262e+06 3.7825e+06 585996 0 -inf 181.257
1860 -3.78802e+06 -4.18549e+06 3.7825e+06 585996 0 -inf 181.218
1870 -3.73167e+06 -4.18799e+06 3.7825e+06 585996 0 -inf 181.178
1880 -3.67494e+06 -4.19014e+06 3.7825e+06 585996 0 -inf 181.138
1890 -3.61782e+06 -4.19193e+06 3.7825e+06 585996 0 -inf 181.098
1900 -3.56033e+06 -4.19337e+06 3.7825e+06 585996 0 -inf 181.057
1910 -3.50246e+06 -4.19445e+06 3.7825e+06 585996 0 -inf 181.016
1920 -3.44423e+06 -4.19517e+06 3.7825e+06 585996 0 -inf 180.974
1930 -3.38564e+06 -4.19554e+06 3.7825e+06 585996 0 -inf 180.932
1940 -3.32669e+06 -4.19556e+06 3.7825e+06 585996 0 -inf 180.89
1950 -3.26739e+06 -4.19522e+06 3.7825e+06 585996 0 -inf 180.847
1960 -3.20775e+06 -4.19453e+06 3.7825e+06 585996 0 -inf 180.804
1970 -3.14778e+06 -4.19348e+06 3.7825e+06 585996 0 -inf 180.76
1980 -3.08746e+06 -4.19208e+06 3.7825e+06 585996 0 -inf 180.717
1990 -3.02683e+06 -4.19033e+06 3.7825e+06 585996 0 -inf 180.672
2000 -2.96587e+06 -4.18823e+06 3.7825e+06 585996 0 -inf 180.627
2010 -2.9046e+06 -4.18578e+06 3.7825e+06 585996 0 -inf 180.582
2020 -2.84302e+06 -4.18298e+06 3.7825e+06 585996 0 -inf 180.537
2030 -2.78114e+06 -4.17983e+06 3.7825e+06 585996 0 -inf 180.491
2040 -2.71896e+06 -4.17633e+06 3.7825e+06 585996 0 -inf 180.444
2050 -2.65649e+06 -4.17249e+06 3.7825e+06 585996 0 -inf 180.397
2060 -2.59373e+06 -4.1683e+06 3.7825e+06 585996 0 -inf 180.35
2070 -2.5307e+06 -4.16376e+06 3.7825e+06 585996 0 -inf 180.302
2080 -2.46739e+06 -4.15888e+06 3.7825e+06 585996 0 -inf 180.254
2090 -2.40382e+06 -4.15365e+06 3.7825e+06 585996 0 -inf 180.206
2100 -2.33999e+06 -4.14809e+06 3.7825e+06 585996 0 -inf 180.157
2110 -2.2759e+06 -4.14218e+06 3.7825e+06 585996 0 -inf 180.107
2120 -2.21157e+06 -4.13592e+06 3.7825e+06 585996 0 -inf 180.057
2130 -2.147e+06 -4.12933e+06 3.7825e+06 585996 0 -inf 180.007
2140 -2.08219e+06 -4.1224e+06 3.7825e+06 585996 0 -inf 179.956
2150 -2.01715e+06 -4.11514e+06 3.7825e+06 585996 0 -inf 179.904
2160 -1.95189e+06 -4.10753e+06 3.7825e+06 585996 0 -inf 179.852
2170 -1.88641e+06 -4.09959e+06 3.7825e+06 585996 0 -inf 179.8
2180 -1.82073e+06 -4.09132e+06 3.7825e+06 585996 0 -inf 179.747
2190 -1.75484e+06 -4.08271e+06 3.7825e+06 585996 0 -inf 179.694
2200 -1.68875e+06 -4.07377e+06 3.7825e+06 585996 0 -inf 179.64
2210 -1.62247e+06 -4.0645e+06 3.7825e+06 585996 0 -inf 179.586
2220 -1.55601e+06 -4.05491e+06 3.7825e+06 585996 0 -inf 179.531
2230 -1.48937e+06 -4.04498e+06 3.7825e+06 585996 0 -inf 179.475
2240 -1.42256e+06 -4.03472e+06 3.7825e+06 585996 0 -inf 179.42
2250 -1.35559e+06 -4.02414e+06 3.7825e+06 585996 0 -inf 179.363
2260 -1.28846e+06 -4.01324e+06 3.7825e+06 585996 0 -inf 179.306
2270 -1.22117e+06 -4.00201e+06 3.7825e+06 585996 0 -inf 179.249
2280 -1.15375e+06 -3.99046e+06 3.7825e+06 585996 0 -inf 179.191
2290 -1.08618e+06 -3.9786e+06 3.7825e+06 585996 0 -inf 179.132
2300 -1.01848e+06 -3.96641e+06 3.7825e+06 585996 0 -inf 179.073
2310 -950663 -3.95391e+06 3.7825e+06 585996 0 -inf 179.013
2320 -882723 -3.94109e+06 3.7825e+06 585996 0 -inf 178.953
2330 -814672 -3.92795e+06 3.7825e+06 585996 0 -inf 178.892
2340 -746515 -3.91451e+06 3.7825e+06 585996 0 -inf 178.831
2350 -678261 -3.90075e+06 3.7825e+06 585996 0 -inf 178.769
2360 -609915 -3.88668e+06 3.7825e+06 585996 0 -inf 178.706
2370 -541485 -3.87231e+06 3.7825e+06 585996 0 -inf 178.643
2380 -472976 -3.85763e+06 3.7825e+06 585996 0 -inf 178.579
2390 -404397 -3.84264e+06 3.7825e+06 585996 0 -inf 178.515
2400 -335753 -3.82735e+06 3.7825e+06 585996 0 -inf 178.45
2410 -267051 -3.81176e+06 3.7825e+06 585996 0 -inf 178.385
2420 -198298 -3.79587e+06 3.7825e+06 585996 0 -inf 178.318
2430 -129501 -3.77969e+06 3.7825e+06 585996 0 -inf 178.252
2440 -60666.6 -3.7632e+06 3.7825e+06 585996 0 -inf 178.184
2450 8198.41 -3.74643e+06 3.7825e+06 585996 0 -inf 178.116
2460 77087.2 -3.72936e+06 3.7825e+06 585996 0 -inf 178.048
2470 145993 -3.712e+06 3.7825e+06 585996 0 -inf 177.978
2480 214909 -3.69435e+06 3.7825e+06 585996 0 -inf 177.908
2490 283829 -3.67642e+06 3.7825e+06 585996 0 -inf 177.838
2500 352745 -3.6582e+06 3.7825e+06 585996 0 -inf 177.766
2510 421651 -3.63969e+06 3.7825e+06 585996 0 -inf 177.694
2520 490539 -3.62091e+06 3.7825e+06 585996 0 -inf 177.622
2530 559404 -3.60185e+06 3.7825e+06 585996 0 -inf 177.548
2540 628239 -3.58251e+06 3.7825e+06 585996 0 -inf 177.475
2550 697036 -3.56289e+06 3.7825e+06 585996 0 -inf 177.4
2560 765788 -3.543e+06 3.7825e+06 585996 0 -inf 177.325
2570 834490 -3.52284e+06 3.7825e+06 585996 0 -inf 177.249
2580 903134 -3.50241e+06 3.7825e+06 585996 0 -inf 177.172
2590 971713 -3.48171e+06 3.7825e+06 585996 0 -inf 177.095
2600 1.04022e+06 -3.46075e+06 3.7825e+06 585996 0 -inf 177.017
2610 1.10865e+06 -3.43953e+06 3.7825e+06 585996 0 -inf 176.938
2620 1.17699e+06 -3.41804e+06 3.7825e+06 585996 0 -inf 176.859
2630 1.24525e+06 -3.3963e+06 3.7825e+06 585996 0 -inf 176.778
2640 1.3134e+06 -3.3743e+06 3.7825e+06 585996 0 -inf 176.698
2650 1.38145e+06 -3.35204e+06 3.7825e+06 585996 0 -inf 176.616
2660 1.44938e+06 -3.32953e+06 3.7825e+06 585996 0 -inf 176.534
2670 1.5172e+06 -3.30678e+06 3.7825e+06 585996 0 -inf 176.451
2680 1.58489e+06 -3.28377e+06 3.7825e+06 585996 0 -inf 176.368
2690 1.65245e+06 -3.26052e+06 3.7825e+06 585996 0 -inf 176.284
2700 1.71987e+06 -3.23703e+06 3.7825e+06 585996 0 -inf 176.199
2710 1.78714e+06 -3.21329e+06 3.7825e+06 585996 0 -inf 176.114
2720 1.85427e+06 -3.18932e+06 3.7825e+06 585996 0 -inf 176.028
2730 1.92123e+06 -3.1651e+06 3.7825e+06 585996 0 -inf 175.941
2740 1.98802e+06 -3.14066e+06 3.7825e+06 585996 0 -inf 175.854
2750 2.05465e+06 -3.11598e+06 3.7825e+06 585996 0 -inf 175.766
2760 2.12109e+06 -3.09107e+06 3.7825e+06 585996 0 -inf 175.678
2770 2.18735e+06 -3.06594e+06 3.7825e+06 585996 0 -inf 175.589
2780 2.25341e+06 -3.04058e+06 3.7825e+06 585996 0 -inf 175.499
2790 2.31928e+06 -3.015e+06 3.7825e+06 585996 0 -inf 175.409
2800 2.38494e+06 -2.9892e+06 3.7825e+06 585996 0 -inf 175.319
2810 2.45039e+06 -2.96318e+06 3.7825e+06 585996 0 -inf 175.228
2820 2.51562e+06 -2.93694e+06 3.7825e+06 585996 0 -inf 175.137
2830 2.58062e+06 -2.91049e+06 3.7825e+06 585996 0 -inf 175.045
2840 2.6454e+06 -2.88383e+06 3.7825e+06 585996 0 -inf 174.953
2850 2.70993e+06 -2.85696e+06 3.7825e+06 585996 0 -inf 174.861
2860 2.77422e+06 -2.82989e+06 3.7825e+06 585996 0 -inf 174.769
2870 2.83826e+06 -2.80262e+06 3.7825e+06 585996 0 -inf 174.676
2880 2.90204e+06 -2.77514e+06 3.7825e+06 585996 0 -inf 174.583
2890 2.96556e+06 -2.74746e+06 3.7825e+06 585996 0 -inf 174.49
2900 3.0288e+06 -2.71959e+06 3.7825e+06 585996 0 -inf 174.397
2910 3.09177e+06 -2.69153e+06 3.7825e+06 585996 0 -inf 174.305
2920 3.15446e+06 -2.66328e+06 3.7825e+06 585996 0 -inf 174.212
2930 3.21685e+06 -2.63483e+06 3.7825e+06 585996 0 -inf 174.12
2940 3.27895e+06 -2.60621e+06 3.7825e+06 585996 0 -inf 174.028
2950 3.34075e+06 -2.57739e+06 3.7825e+06 585996 0 -inf 173.936
2960 3.40224e+06 -2.5484e+06 3.7825e+06 585996 0 -inf 173.845
2970 3.46342e+06 -2.51923e+06 3.7825e+06 585996 0 -inf 173.755
2980 3.52427e+06 -2.48989e+06 3.7825e+06 585996 0 -inf 173.665
2990 3.5848e+06 -2.46037e+06 3.7825e+06 585996 0 -inf 173.577
3000 3.645e+06 -2.43069e+06 3.7825e+06 585996 0 -inf 173.489
3010 3.70486e+06 -2.40083e+06 3.7825e+06 585996 0 -inf 173.402
3020 3.76437e+06 -2.37081e+06 3.7825e+06 585996 0 -inf 173.317
3030 3.82353e+06 -2.34063e+06 3.7825e+06 585996 0 -inf 173.234
3040 3.88233e+06 -2.31029e+06 3.7825e+06 585996 0 -inf 173.151
3050 3.94078e+06 -2.27979e+06 3.7825e+06 585996 0 -inf 173.071
3060 3.99885e+06 -2.24914e+06 3.7825e+06 585996 0 -inf 172.993
3070 4.05655e+06 -2.21834e+06 3.7825e+06 585996 0 -inf 172.916
3080 4.11386e+06 -2.18739e+06 3.7825e+06 585996 0 -inf 172.842
3090 4.1708e+06 -2.15629e+06 3.7825e+06 585996 0 -inf 172.771
